x,y
6.034604105571847867e+02,4.638340068766610784e+03
6.036950146627566482e+02,4.804422044634755366e+03
6.039296187683283961e+02,4.944337722141525774e+03
6.041642228739002576e+02,4.886837591859295571e+03
6.043988269794721191e+02,5.101430879562089103e+03
6.046334310850439806e+02,5.155729015648954373e+03
6.048680351906158421e+02,5.225546063037679232e+03
6.051026392961877036e+02,5.349307903329568035e+03
6.053372434017595651e+02,5.278751350081029159e+03
6.055718475073314266e+02,5.332502931964701020e+03
6.058064516129031745e+02,5.512753485803015792e+03
6.060410557184750360e+02,5.558224742022003738e+03
6.062756598240468975e+02,5.393244219394122410e+03
6.065102639296187590e+02,5.733365087656083233e+03
6.067448680351906205e+02,5.752682966760618910e+03
6.069794721407624820e+02,5.823979986314950111e+03
6.072140762463343435e+02,5.932879979323201042e+03
6.074486803519062050e+02,5.741388633552436659e+03
6.076832844574779529e+02,5.903624064583457766e+03
6.079178885630498144e+02,5.967568077763446126e+03
6.081524926686216759e+02,5.890214850137253961e+03
6.083870967741935374e+02,6.069607458513746678e+03
6.086217008797653989e+02,6.131176064431509076e+03
6.088563049853372604e+02,6.120711038585385722e+03
6.090909090909091219e+02,6.108390928020144202e+03
6.093255131964809834e+02,6.215341449512405234e+03
6.095601173020527312e+02,6.381065538231262508e+03
6.097947214076245928e+02,6.248317911486174125e+03
6.100293255131964543e+02,6.243812992105254125e+03
6.102639296187683158e+02,6.348233740268758083e+03
6.104985337243401773e+02,6.374255873295896890e+03
6.107331378299120388e+02,6.430675378213726617e+03
6.109677419354839003e+02,6.420369840097595443e+03
6.112023460410557618e+02,6.515095976961752058e+03
6.114369501466276233e+02,6.534460663061819105e+03
6.116715542521993711e+02,6.560086347214546549e+03
6.119061583577712327e+02,6.458628002882991495e+03
6.121407624633430942e+02,6.687406290755264308e+03
6.123753665689149557e+02,6.652240088225670661e+03
6.126099706744868172e+02,6.593142201074441800e+03
6.128445747800586787e+02,6.782781685421814473e+03
6.130791788856305402e+02,6.723806986530880749e+03
6.133137829912022880e+02,6.761574955529626095e+03
6.135483870967741495e+02,6.821490255013603019e+03
6.137829912023460111e+02,6.567322976825063051e+03
6.140175953079178726e+02,6.753242730178594684e+03
6.142521994134897341e+02,6.836408288863625785e+03
6.144868035190615956e+02,6.716026313513422792e+03
6.147214076246334571e+02,6.693501240500596396e+03
6.149560117302053186e+02,6.715320439128275211e+03
6.151906158357771801e+02,6.928374450361393428e+03
6.154252199413489279e+02,6.716466828727900975e+03
6.156598240469207894e+02,6.757216778468295161e+03
6.158944281524926510e+02,6.731776248865538946e+03
6.161290322580645125e+02,6.698887250106152351e+03
6.163636363636363740e+02,6.836463755534186021e+03
6.165982404692082355e+02,6.682155145916884067e+03
6.168328445747800970e+02,6.727954063516942369e+03
6.170674486803519585e+02,6.654759266279344047e+03
6.173020527859237063e+02,6.536527774044371654e+03
6.175366568914955678e+02,6.718767972285963879e+03
6.177712609970674293e+02,6.700272431489197515e+03
6.180058651026392909e+02,6.728546304842422614e+03
6.182404692082111524e+02,6.754439152484742408e+03
6.184750733137830139e+02,6.505400192869863531e+03
6.187096774193548754e+02,6.538149802131280012e+03
6.189442815249267369e+02,6.583500601719304541e+03
6.191788856304984847e+02,6.478583822685097402e+03
6.194134897360703462e+02,6.396074630967470512e+03
6.196480938416422077e+02,6.452344334269817409e+03
6.198826979472140692e+02,6.340295547086757324e+03
6.201173020527859308e+02,6.434057249868846156e+03
6.203519061583577923e+02,6.305676265105215862e+03
6.205865102639296538e+02,6.154018320788581150e+03
6.208211143695015153e+02,6.345526885418834354e+03
6.210557184750732631e+02,6.248576256242350610e+03
6.212903225806451246e+02,6.143940261964470665e+03
6.215249266862169861e+02,6.066500829716185763e+03
6.217595307917888476e+02,6.175977013437625828e+03
6.219941348973607091e+02,6.178569104823980524e+03
6.222287390029325707e+02,5.964721581746730408e+03
6.224633431085044322e+02,5.959583829344558580e+03
6.226979472140762937e+02,5.941195020507788286e+03
6.229325513196481552e+02,6.063414913667493238e+03
6.231671554252199030e+02,5.827385778501774439e+03
6.234017595307917645e+02,5.957880885415799639e+03
6.236363636363636260e+02,5.809665964219434500e+03
6.238709677419354875e+02,5.728174844936254885e+03
6.241055718475073490e+02,5.705733336534550290e+03
6.243401759530792106e+02,5.748142507508893686e+03
6.245747800586510721e+02,5.713732101865793084e+03
6.248093841642228199e+02,5.631219970002892296e+03
6.250439882697946814e+02,5.600383871725571225e+03
6.252785923753665429e+02,5.664753377458153409e+03
6.255131964809384044e+02,5.451725611148118332e+03
6.257478005865102659e+02,5.385657169410856113e+03
6.259824046920821274e+02,5.439056466027304850e+03
6.262170087976539889e+02,5.427555280227695221e+03
6.264516129032258505e+02,5.314220760059473832e+03
6.266862170087977120e+02,5.421031148736508840e+03
6.269208211143694598e+02,5.327764614450691624e+03
6.271554252199413213e+02,5.245768939539771054e+03
6.273900293255131828e+02,5.242773458422496333e+03
6.276246334310850443e+02,5.184152508793733432e+03
6.278592375366569058e+02,5.395476122510238383e+03
6.280938416422287673e+02,5.158317194091562669e+03
6.283284457478006289e+02,5.244145496808907410e+03
6.285630498533723767e+02,5.125137609837027412e+03
6.287976539589442382e+02,5.260565659720974509e+03
6.290322580645160997e+02,4.952494263529796626e+03
6.292668621700879612e+02,4.998618599152866409e+03
6.295014662756598227e+02,4.971605613803639244e+03
6.297360703812316842e+02,5.064842763647837273e+03
6.299706744868035457e+02,5.053464596392584099e+03
6.302052785923754072e+02,4.979546401115674598e+03
6.304398826979472688e+02,5.014011710231265170e+03
6.306744868035190166e+02,4.896995584355223400e+03
6.309090909090908781e+02,5.042950973361429533e+03
6.311436950146627396e+02,4.988968719999148561e+03
6.313782991202346011e+02,4.876457631235494773e+03
6.316129032258064626e+02,4.790606120178797937e+03
6.318475073313783241e+02,4.851562684046300092e+03
6.320821114369501856e+02,4.946543217772678872e+03
6.323167155425220471e+02,4.888295117286662389e+03
6.325513196480937950e+02,4.912071861109133351e+03
6.327859237536656565e+02,4.832110186412626717e+03
6.330205278592375180e+02,4.979328943125672595e+03
6.332551319648093795e+02,5.047441546668826959e+03
6.334897360703812410e+02,4.923058075217156329e+03
6.337243401759531025e+02,4.917856708286096364e+03
6.339589442815249640e+02,5.119981899985883501e+03
6.341935483870968255e+02,5.078030163101460857e+03
6.344281524926685734e+02,4.965134982714874241e+03
6.346627565982404349e+02,5.094452366314359097e+03
6.348973607038122964e+02,5.040569833961410950e+03
6.351319648093841579e+02,4.998375268512698312e+03
6.353665689149560194e+02,5.022135810188165124e+03
6.356011730205278809e+02,4.912647467250635600e+03
6.358357771260997424e+02,4.981119556337946051e+03
6.360703812316716039e+02,5.026437630556171825e+03
6.363049853372433518e+02,4.972996894695475021e+03
6.365395894428152133e+02,5.177543068015380413e+03
6.367741935483870748e+02,5.213001614847502424e+03
6.370087976539589363e+02,5.244481455305848613e+03
6.372434017595307978e+02,5.297752201606207564e+03
6.374780058651026593e+02,5.271701705589300218e+03
6.377126099706745208e+02,5.407303467343230295e+03
6.379472140762463823e+02,5.401534621958933712e+03
6.381818181818182438e+02,5.356834358346777663e+03
6.384164222873899917e+02,5.467270276862758692e+03
6.386510263929618532e+02,5.466770728336015964e+03
6.388856304985337147e+02,5.385385093281873196e+03
6.391202346041055762e+02,5.450663198274017304e+03
6.393548387096774377e+02,5.701162519772309679e+03
6.395894428152492992e+02,5.627673612629730087e+03
6.398240469208211607e+02,5.808001930015325343e+03
6.400586510263929085e+02,5.816010846172634047e+03
6.402932551319647700e+02,5.880326970562678071e+03
6.405278592375366316e+02,5.836121482800122067e+03
6.407624633431084931e+02,5.859096404825308127e+03
6.409970674486803546e+02,6.060960439012616916e+03
6.412316715542522161e+02,6.087526641909940736e+03
6.414662756598240776e+02,6.228013732291814449e+03
6.417008797653959391e+02,6.179113054645617012e+03
6.419354838709678006e+02,6.431119150127306057e+03
6.421700879765395484e+02,6.451636823049992017e+03
6.424046920821114099e+02,6.564990320974457973e+03
6.426392961876832715e+02,6.676572005467747658e+03
6.428739002932551330e+02,6.899896363760551139e+03
6.431085043988269945e+02,6.741661691293050353e+03
6.433431085043988560e+02,7.012234583011822906e+03
6.435777126099707175e+02,7.075310668989586702e+03
6.438123167155424653e+02,7.176006590540661819e+03
6.440469208211143268e+02,7.528065763183756644e+03
6.442815249266861883e+02,7.346353296454642987e+03
6.445161290322580498e+02,7.491463048647475262e+03
6.447507331378299114e+02,7.700934458404730321e+03
6.449853372434017729e+02,7.897832904820020303e+03
6.452199413489736344e+02,7.815555553469557708e+03
6.454545454545454959e+02,7.958079157843349094e+03
6.456891495601173574e+02,8.167053421014724336e+03
6.459237536656891052e+02,8.275317549676572526e+03
6.461583577712609667e+02,8.504041590959861423e+03
6.463929618768328282e+02,8.695889170443233525e+03
6.466275659824046897e+02,8.750085462723938690e+03
6.468621700879765513e+02,9.014111365136983295e+03
6.470967741935484128e+02,9.123599653335972107e+03
6.473313782991202743e+02,9.090972058370101877e+03
6.475659824046920221e+02,9.696191213665422765e+03
6.478005865102638836e+02,9.600077143929776867e+03
6.480351906158357451e+02,9.852121426512941980e+03
6.482697947214076066e+02,1.011403844104076416e+04
6.485043988269794681e+02,1.045139853028415018e+04
6.487390029325513296e+02,1.070534417618755833e+04
6.489736070381231912e+02,1.079979521664268941e+04
6.492082111436950527e+02,1.111810128384416566e+04
6.494428152492669142e+02,1.158998301149248618e+04
6.496774193548387757e+02,1.167245951315064303e+04
6.499120234604105235e+02,1.203983209199363955e+04
6.501466275659823850e+02,1.212257660537470474e+04
6.503812316715542465e+02,1.255595839191979212e+04
6.506158357771261080e+02,1.277007550925914620e+04
6.508504398826979696e+02,1.302445890846009934e+04
6.510850439882698311e+02,1.329568863914900430e+04
6.513196480938416926e+02,1.367350710497876571e+04
6.515542521994134404e+02,1.400825032491794809e+04
6.517888563049853019e+02,1.405156814912907976e+04
6.520234604105571634e+02,1.457106018762177700e+04
6.522580645161290249e+02,1.496676365119418006e+04
6.524926686217008864e+02,1.538376688272592037e+04
6.527272727272727479e+02,1.571149185095247412e+04
6.529618768328446095e+02,1.582612408402959227e+04
6.531964809384164710e+02,1.604727439850634255e+04
6.534310850439883325e+02,1.679597025268262223e+04
6.536656891495600803e+02,1.695684692576893576e+04
6.539002932551319418e+02,1.709935857168634539e+04
6.541348973607038033e+02,1.792176634899025521e+04
6.543695014662756648e+02,1.828979358322467669e+04
6.546041055718475263e+02,1.862859724352546982e+04
6.548387096774193878e+02,1.860053536846703719e+04
6.550733137829912494e+02,1.927261213527452128e+04
6.553079178885629972e+02,1.966304461870717569e+04
6.555425219941348587e+02,1.983624223804121357e+04
6.557771260997067202e+02,2.043497065632835802e+04
6.560117302052785817e+02,2.090405289231168354e+04
6.562463343108504432e+02,2.128861785442759719e+04
6.564809384164223047e+02,2.155712570647187022e+04
6.567155425219941662e+02,2.203259224172708491e+04
6.569501466275660277e+02,2.230554131861103451e+04
6.571847507331378893e+02,2.273995566457392488e+04
6.574193548387096371e+02,2.312723702518182472e+04
6.576539589442814986e+02,2.374331702576558382e+04
6.578885630498533601e+02,2.364058762475408003e+04
6.581231671554252216e+02,2.416212280250520416e+04
6.583577712609970831e+02,2.465593236431765763e+04
6.585923753665689446e+02,2.468657873852166813e+04
6.588269794721408061e+02,2.518017038528752528e+04
6.590615835777125540e+02,2.570193343174582697e+04
6.592961876832844155e+02,2.611555679392306411e+04
6.595307917888562770e+02,2.604621851349347344e+04
6.597653958944281385e+02,2.669527177734538782e+04
6.600000000000000000e+02,2.653661039555733805e+04
6.602346041055718615e+02,2.732390587508130920e+04
6.604692082111437230e+02,2.724197362694107142e+04
6.607038123167155845e+02,2.777365803434669579e+04
6.609384164222874460e+02,2.758529746752750725e+04
6.611730205278591939e+02,2.811410904015376582e+04
6.614076246334310554e+02,2.789896539213053620e+04
6.616422287390029169e+02,2.843420511752855236e+04
6.618768328445747784e+02,2.861385522866648535e+04
6.621114369501466399e+02,2.862227989481843542e+04
6.623460410557185014e+02,2.913543714073605952e+04
6.625806451612903629e+02,2.894559648862645918e+04
6.628152492668622244e+02,2.924734842653103260e+04
6.630498533724339723e+02,2.939705337603986845e+04
6.632844574780058338e+02,2.938125449101963750e+04
6.635190615835776953e+02,2.945359455604800314e+04
6.637536656891495568e+02,2.995666274515341502e+04
6.639882697947214183e+02,2.967320162242279912e+04
6.642228739002932798e+02,3.037868469417329470e+04
6.644574780058651413e+02,2.974356174627292785e+04
6.646920821114370028e+02,3.021083846196670856e+04
6.649266862170088643e+02,2.975667854028792499e+04
6.651612903225806122e+02,2.973935724508513886e+04
6.653958944281524737e+02,2.977876741397401929e+04
6.656304985337243352e+02,2.963216325226178378e+04
6.658651026392961967e+02,3.008542917322538415e+04
6.660997067448680582e+02,2.974720340804991065e+04
6.663343108504399197e+02,3.018249649610072083e+04
6.665689149560117812e+02,2.989977197014255944e+04
6.668035190615835290e+02,2.995503910025211007e+04
6.670381231671553905e+02,3.006369265116003589e+04
6.672727272727272521e+02,2.983316624429581498e+04
6.675073313782991136e+02,2.986977513242086934e+04
6.677419354838709751e+02,2.966753121529804412e+04
6.679765395894428366e+02,2.973280395555209543e+04
6.682111436950146981e+02,2.982254377006269715e+04
6.684457478005865596e+02,2.953806949109811467e+04
6.686803519061584211e+02,2.938728708007664682e+04
6.689149560117301689e+02,2.897629057573696628e+04
6.691495601173020304e+02,2.899698749470975963e+04
6.693841642228738920e+02,2.878342587033350355e+04
6.696187683284457535e+02,2.881143679127936775e+04
6.698533724340176150e+02,2.864198520499470396e+04
6.700879765395894765e+02,2.852087849236204056e+04
6.703225806451613380e+02,2.844845545537966245e+04
6.705571847507330858e+02,2.863421345548537647e+04
6.707917888563049473e+02,2.845272648526118064e+04
6.710263929618768088e+02,2.819220131725071769e+04
6.712609970674486704e+02,2.809426897933757937e+04
6.714956011730205319e+02,2.804794723335895833e+04
6.717302052785923934e+02,2.786507048647960983e+04
6.719648093841642549e+02,2.745379214706437779e+04
6.721994134897361164e+02,2.778953218731216111e+04
6.724340175953079779e+02,2.701241917888315584e+04
6.726686217008797257e+02,2.711401863629472791e+04
6.729032258064515872e+02,2.709228496700017786e+04
6.731378299120234487e+02,2.686214726708489616e+04
6.733724340175953103e+02,2.720986614188722524e+04
6.736070381231671718e+02,2.675768348639025862e+04
6.738416422287390333e+02,2.639713089549655342e+04
6.740762463343108948e+02,2.623096763311079485e+04
6.743108504398826426e+02,2.592725860860644389e+04
6.745454545454545041e+02,2.576393709322482755e+04
6.747800586510263656e+02,2.550626781856450907e+04
6.750146627565982271e+02,2.532619590550798239e+04
6.752492668621700886e+02,2.530104012063167102e+04
6.754838709677419502e+02,2.497350385991888470e+04
6.757184750733138117e+02,2.484583254306582603e+04
6.759530791788856732e+02,2.456993199592701421e+04
6.761876832844575347e+02,2.391176717145607108e+04
6.764222873900292825e+02,2.393892311800671814e+04
6.766568914956011440e+02,2.378093790722121048e+04
6.768914956011730055e+02,2.337149468487585182e+04
6.771260997067448670e+02,2.310522656572539927e+04
6.773607038123167285e+02,2.299048586778745448e+04
6.775953079178885901e+02,2.262241955830187362e+04
6.778299120234604516e+02,2.221501831805449183e+04
6.780645161290323131e+02,2.184375192596716806e+04
6.782991202346040609e+02,2.153191109525076536e+04
6.785337243401759224e+02,2.148064978779795274e+04
6.787683284457477839e+02,2.115796825065655503e+04
6.790029325513196454e+02,2.058356990611432775e+04
6.792375366568915069e+02,2.051491812553676573e+04
6.794721407624633684e+02,2.019562192719340601e+04
6.797067448680352300e+02,1.979864193116482784e+04
6.799413489736070915e+02,1.933339614096324658e+04
6.801759530791789530e+02,1.906144527764777740e+04
6.804105571847507008e+02,1.868658133171941518e+04
6.806451612903225623e+02,1.844021619657335759e+04
6.808797653958944238e+02,1.819813583749908867e+04
6.811143695014662853e+02,1.757373442089425589e+04
6.813489736070381468e+02,1.723644033656244937e+04
6.815835777126100083e+02,1.707470556315762224e+04
6.818181818181818699e+02,1.690528505746581141e+04
6.820527859237536177e+02,1.636640413741766133e+04
6.822873900293254792e+02,1.611753184115597651e+04
6.825219941348973407e+02,1.599337429423497451e+04
6.827565982404692022e+02,1.567576009639284530e+04
6.829912023460410637e+02,1.543789383954363439e+04
6.832258064516129252e+02,1.505543963200949111e+04
6.834604105571847867e+02,1.470241038211926389e+04
6.836950146627566482e+02,1.453309447167510189e+04
6.839296187683285098e+02,1.411152005621339049e+04
6.841642228739002576e+02,1.407375518168379858e+04
6.843988269794721191e+02,1.364309158657775879e+04
6.846334310850439806e+02,1.335235546608302684e+04
6.848680351906158421e+02,1.339686240628118685e+04
6.851026392961877036e+02,1.273005186025442890e+04
6.853372434017595651e+02,1.278793959622979310e+04
6.855718475073314266e+02,1.271053576907074603e+04
6.858064516129031745e+02,1.236454136238427236e+04
6.860410557184750360e+02,1.211766901944765232e+04
6.862756598240468975e+02,1.202950088981271620e+04
6.865102639296187590e+02,1.178355708969857369e+04
6.867448680351906205e+02,1.173019948648409263e+04
6.869794721407624820e+02,1.155834947827604447e+04
6.872140762463343435e+02,1.125963649121154594e+04
6.874486803519062050e+02,1.110120890222193520e+04
6.876832844574780665e+02,1.109967464515949359e+04
6.879178885630498144e+02,1.092593637552280597e+04
6.881524926686216759e+02,1.023200816914588904e+04
6.883870967741935374e+02,1.067479557324358575e+04
6.886217008797653989e+02,1.031402313670074909e+04
6.888563049853372604e+02,1.018484207839701594e+04
6.890909090909091219e+02,9.977268417413675706e+03
6.893255131964809834e+02,1.005081157451512445e+04
6.895601173020527312e+02,1.004244249204349580e+04
6.897947214076245928e+02,9.921303310388262616e+03
6.900293255131964543e+02,9.708232805136782190e+03
6.902639296187683158e+02,9.753066116375597630e+03
6.904985337243401773e+02,9.732313393480471859e+03
6.907331378299120388e+02,9.431750980761802566e+03
6.909677419354839003e+02,9.373002589236948552e+03
6.912023460410557618e+02,9.479411178505632051e+03
6.914369501466276233e+02,9.287054338716554412e+03
6.916715542521993711e+02,9.313490382189058437e+03
6.919061583577712327e+02,9.177829051453742068e+03
6.921407624633430942e+02,9.025332965763062020e+03
6.923753665689149557e+02,8.911900330022939670e+03
6.926099706744868172e+02,9.013921193005497116e+03
6.928445747800586787e+02,9.145413332937012456e+03
6.930791788856305402e+02,9.002857290022300731e+03
6.933137829912024017e+02,9.055662482993860976e+03
6.935483870967741495e+02,8.768274960648352135e+03
6.937829912023460111e+02,9.038949154349400487e+03
6.940175953079178726e+02,8.809180058991320038e+03
6.942521994134897341e+02,8.976649515927923858e+03
6.944868035190615956e+02,8.813593998687681960e+03
6.947214076246334571e+02,8.889929353641668058e+03
6.949560117302053186e+02,8.606610694800212514e+03
6.951906158357771801e+02,8.979040710432303968e+03
6.954252199413490416e+02,8.624602207274891043e+03
6.956598240469207894e+02,8.826122407337959885e+03
6.958944281524926510e+02,8.813662553366602879e+03
6.961290322580645125e+02,8.688789177343755000e+03
6.963636363636363740e+02,9.040442774311728499e+03
6.965982404692082355e+02,8.744384793661771255e+03
6.968328445747800970e+02,8.788730389755011856e+03
6.970674486803519585e+02,8.794625779744405008e+03
6.973020527859237063e+02,8.852169111649440310e+03
6.975366568914955678e+02,8.878466618893144187e+03
6.977712609970674293e+02,8.905873436445854168e+03
6.980058651026392909e+02,8.877163193745936951e+03
6.982404692082111524e+02,8.901649901284978114e+03
6.984750733137830139e+02,9.026218790618278945e+03
6.987096774193548754e+02,9.131621381325969196e+03
6.989442815249267369e+02,9.039836314463858798e+03
6.991788856304985984e+02,8.892100543548185669e+03
6.994134897360703462e+02,8.821795550219276265e+03
6.996480938416422077e+02,9.118283958545278438e+03
6.998826979472140692e+02,9.225186940004632561e+03
7.001173020527859308e+02,9.136259856715567366e+03
7.003519061583577923e+02,8.915905723111736734e+03
7.005865102639296538e+02,9.144492349450572874e+03
7.008211143695015153e+02,9.435466593825143718e+03
7.010557184750732631e+02,9.414083652292400075e+03
7.012903225806451246e+02,9.279278361114391373e+03
7.015249266862169861e+02,9.401506608880396016e+03
7.017595307917888476e+02,9.495958790141701684e+03
7.019941348973607091e+02,9.567082854290078103e+03
7.022287390029325707e+02,9.718324437599550947e+03
7.024633431085044322e+02,9.608273463820116376e+03
7.026979472140762937e+02,9.659818368373289559e+03
7.029325513196481552e+02,9.811921787260271230e+03
7.031671554252199030e+02,9.804535603557058494e+03
7.034017595307917645e+02,1.001386572940505357e+04
7.036363636363636260e+02,9.757736010515191083e+03
7.038709677419354875e+02,9.833734244843368288e+03
7.041055718475073490e+02,1.027592173116470076e+04
7.043401759530792106e+02,1.027223425036049048e+04
7.045747800586510721e+02,1.027044672076227835e+04
7.048093841642228199e+02,1.034097676522063557e+04
7.050439882697946814e+02,1.054596759189102522e+04
7.052785923753665429e+02,1.022169191420955394e+04
7.055131964809384044e+02,1.024742499421796674e+04
7.057478005865102659e+02,1.070804511507723328e+04
7.059824046920821274e+02,1.066239299568284514e+04
7.062170087976539889e+02,1.071455994437261324e+04
7.064516129032258505e+02,1.073849671299759757e+04
7.066862170087977120e+02,1.074136833394648966e+04
7.069208211143694598e+02,1.102086927344343349e+04
7.071554252199413213e+02,1.121235592394389641e+04
7.073900293255131828e+02,1.109000305672540162e+04
7.076246334310850443e+02,1.119821667635429549e+04
7.078592375366569058e+02,1.130276391238549695e+04
7.080938416422287673e+02,1.134623162522201528e+04
7.083284457478006289e+02,1.163806285149699579e+04
7.085630498533723767e+02,1.159812013529697833e+04
7.087976539589442382e+02,1.162188140891174589e+04
7.090322580645160997e+02,1.159236913902332344e+04
7.092668621700879612e+02,1.177866849797824398e+04
7.095014662756598227e+02,1.185054639263365971e+04
7.097360703812316842e+02,1.197690179039441500e+04
7.099706744868035457e+02,1.171736853200860969e+04
7.102052785923754072e+02,1.224663096903096266e+04
7.104398826979472688e+02,1.217180641096022919e+04
7.106744868035191303e+02,1.225058916282836253e+04
7.109090909090908781e+02,1.236632511097477072e+04
7.111436950146627396e+02,1.259961717690638579e+04
7.113782991202346011e+02,1.257679932558280962e+04
7.116129032258064626e+02,1.274203081509093681e+04
7.118475073313783241e+02,1.271253812967179510e+04
7.120821114369501856e+02,1.294758185131944083e+04
7.123167155425219335e+02,1.272018138694617664e+04
7.125513196480937950e+02,1.315335992825059657e+04
7.127859237536656565e+02,1.350208206955275091e+04
7.130205278592375180e+02,1.339136119287223482e+04
7.132551319648093795e+02,1.331826738303028833e+04
7.134897360703812410e+02,1.345948743586207638e+04
7.137243401759531025e+02,1.374507810238914863e+04
7.139589442815249640e+02,1.366841979029327740e+04
7.141935483870968255e+02,1.379163021997464239e+04
7.144281524926686870e+02,1.406641157551367723e+04
7.146627565982404349e+02,1.397033786476257046e+04
7.148973607038122964e+02,1.407626147033799316e+04
7.151319648093841579e+02,1.412570739764048813e+04
7.153665689149560194e+02,1.431654539780038613e+04
7.156011730205278809e+02,1.441854699151723253e+04
7.158357771260997424e+02,1.468739910172313648e+04
7.160703812316716039e+02,1.463707157492691658e+04
7.163049853372433518e+02,1.454887573273276212e+04
7.165395894428152133e+02,1.478305286896823236e+04
