wavelength_nm,absorbance
455.0,0.14190164137180022
456.0,0.16113694737777343
457.0,0.14531270204122013
458.0,0.1519311052749634
459.0,0.15201263919454275
460.0,0.1232447647371117
461.0,0.14882886052496896
462.0,0.15713817987901793
463.0,0.1395224931407142
464.0,0.14324238219322913
465.0,0.15120648112061033
466.0,0.12567625191438647
467.0,0.1286338615402735
468.0,0.129875588063815
469.0,0.12439407794972203
470.0,0.12251124987449201
471.0,0.11388529269837015
472.0,0.1410369478065097
473.0,0.12267994911815883
474.0,0.13142827916180538
475.0,0.12662418476841633
476.0,0.11375071875046987
477.0,0.10621010182120756
478.0,0.12011167453280508
479.0,0.11036468075841747
480.0,0.10779816414740861
481.0,0.10786396430623861
482.0,0.08991639531202138
483.0,0.10391058531603053
484.0,0.1001519833819157
485.0,0.09041330166602776
486.0,0.09543177789659148
487.0,0.08921762906544123
488.0,0.10210584169093095
489.0,0.08855551602391523
490.0,0.08977600007814847
491.0,0.08336437365419541
492.0,0.06504226668779087
493.0,0.09119435438246318
494.0,0.08503684956127625
495.0,0.056213035959500376
496.0,0.0753187905453134
497.0,0.07512738139785514
498.0,0.07456033763129452
499.0,0.06412150448366914
500.0,0.059989036672981645
501.0,0.045537910846579085
502.0,0.06078190009265932
503.0,0.07448376831814368
504.0,0.05977024480124385
505.0,0.06435256579122983
506.0,0.06479794140121549
507.0,0.05121689388265174
508.0,0.054449466849873666
509.0,0.05319761601805186
510.0,0.042932179534966274
511.0,0.05796379805331214
512.0,0.049635054018347086
513.0,0.0518269980998802
514.0,0.040705985217846456
515.0,0.03299196002118152
516.0,0.051240972594450485
517.0,0.03434118882640207
518.0,0.039971137354758324
519.0,0.03783764053135536
520.0,0.03445021835598473
521.0,0.03786442845110486
522.0,0.022907930178650428
523.0,0.029591423972715462
524.0,0.0373151549767867
525.0,0.04967606847566425
526.0,0.04024863989816043
527.0,0.03358314887030349
528.0,0.031966570384571874
529.0,0.04594009843572356
530.0,0.03180674501127651
531.0,0.024235651516444592
532.0,0.034008616721267405
533.0,0.038506935742310504
534.0,0.037521825984263936
535.0,0.029283703928059825
536.0,0.041019325568082576
537.0,0.02995852567259746
538.0,0.04110121500348983
539.0,0.03816527714401899
540.0,0.03127081486102178
541.0,0.021788624076530008
542.0,0.028712152206510085
543.0,0.02766416542170424
544.0,0.040847493987407765
545.0,0.02955403172543195
546.0,0.0315952634678871
547.0,0.0330165402378125
548.0,0.02124414169087592
549.0,0.018600317646613785
550.0,0.030281691230469997
551.0,0.020746649826834992
552.0,0.012333672132356501
553.0,0.011165983325302657
554.0,0.03482125795613613
555.0,0.013142198410901756
556.0,0.02169583735665891
557.0,0.016648607017283268
558.0,0.023773803684612217
559.0,0.021976310064940573
560.0,0.022520659041750622
561.0,0.014168576731356691
562.0,0.0077407821493657505
563.0,0.020786457526628634
564.0,0.03128225359522932
565.0,0.02415304696967111
566.0,0.02422662266069426
567.0,0.011576665959035153
568.0,0.021474389868435615
569.0,0.025242037204368385
570.0,0.025356197711622917
571.0,0.015400792272365751
572.0,0.023574322393591002
573.0,0.033249874248207655
574.0,0.03215561759579598
575.0,0.023717640278984493
576.0,0.024864817647331082
577.0,0.04582976832190119
578.0,0.020428903519422663
579.0,0.027120588795457933
580.0,0.01784088157444314
581.0,0.030237913037175976
582.0,0.0195317910594842
583.0,0.02314609969638089
584.0,0.02386403118983135
585.0,0.017719244609515294
586.0,0.018567181291476068
587.0,0.026286305205467767
588.0,0.016237043597528658
589.0,0.012469269818495748
590.0,0.0247806424969629
591.0,0.030494110609864317
592.0,0.02452255369981278
593.0,0.013980460029014305
594.0,0.005029027031754198
595.0,0.024541556678084893
596.0,0.02451198528696514
597.0,0.035292737417602554
598.0,0.03105240177974123
599.0,0.01778025790301821
600.0,0.030249284732116286
