wavelength_nm,absorbance
485.0,1.008978072561475
486.0,0.9782553850103967
487.0,0.9580321994265879
488.0,0.9225232852360159
489.0,0.8898574006432416
490.0,0.8774318917760319
491.0,0.8606387632887713
492.0,0.8281482773594816
493.0,0.8099731820809899
494.0,0.7612506200537936
495.0,0.7268064838796856
496.0,0.7180699471297071
497.0,0.6991278556090171
498.0,0.670695824804339
499.0,0.6569635621141536
500.0,0.6364472635551772
501.0,0.5895724909362261
502.0,0.5807726219218902
503.0,0.5484797451842778
504.0,0.5263736594364498
505.0,0.5261186587156036
506.0,0.49993686080226585
507.0,0.4671370012935434
508.0,0.44811865702411974
509.0,0.44824402679339626
510.0,0.42308292529430985
511.0,0.39649422696486986
512.0,0.3685797696006907
513.0,0.36041501857154673
514.0,0.33042251669701495
515.0,0.33133801193560963
516.0,0.3130050683387555
517.0,0.3031545535276576
518.0,0.2911037409656953
519.0,0.25078358190900657
520.0,0.2493041712247127
521.0,0.2439713074585976
522.0,0.22685826424860245
523.0,0.23404649437597055
524.0,0.22458131925559696
525.0,0.20197652029484142
526.0,0.19458598248992365
527.0,0.17813477005028275
528.0,0.1703416501938928
529.0,0.15995766170462683
530.0,0.15265311156918762
531.0,0.13636911846495767
532.0,0.12764912181062957
533.0,0.1308877175535417
534.0,0.1295548414048336
535.0,0.12582782840314652
536.0,0.10827399453232162
537.0,0.10950760133937434
538.0,0.09916981153827191
539.0,0.09229863474196855
540.0,0.09392235132530426
541.0,0.08756117379548982
542.0,0.07746177439026389
543.0,0.07560092423959364
544.0,0.08158647769938286
545.0,0.04414568829069784
546.0,0.06623606246940893
547.0,0.056920777571635175
548.0,0.06534786330691109
549.0,0.052324221289074414
550.0,0.053803335523806374
551.0,0.03690360688543616
552.0,0.030885228874257792
553.0,0.030713719818429776
554.0,0.04395172428549478
555.0,0.04029597627536499
556.0,0.031948931958168295
557.0,0.04129175460426234
558.0,0.04439192888165627
559.0,0.04460135481336323
560.0,0.021232245680985144
561.0,0.027469481770818517
562.0,0.05324061115988261
563.0,0.039840951418585124
564.0,0.036530516715353165
565.0,0.03978348505169222
566.0,0.018767221530294823
567.0,0.03533464299307166
568.0,0.0363069225293352
569.0,0.018244611343635645
570.0,0.027127729270167683
571.0,0.032294133415223546
572.0,0.03516126881123487
573.0,0.01704512393308643
574.0,0.02353040707794147
575.0,0.02581835299090529
576.0,0.01839512852871174
577.0,0.03956394119976611
578.0,0.02070225822492315
579.0,0.03167608816477335
580.0,0.024057926927107953
581.0,0.022475241213113308
582.0,0.015701879559501763
583.0,0.015797458713132873
584.0,0.03764205539600998
585.0,0.02244128477915713
586.0,0.03109890781160272
587.0,0.02624425321095363
588.0,0.014159017592829204
589.0,0.034791072379771144
590.0,0.0004778239433281123
591.0,0.027585782325507676
592.0,0.012197326897305554
593.0,0.03087709202080773
594.0,0.01705877047567147
595.0,0.035028403281370094
596.0,0.023916099191832078
597.0,0.018696693012608956
598.0,0.02491283542439062
599.0,0.011087886940659297
600.0,0.01934873554567684
