wavelength_nm,absorbance
478.0,0.04445790561306392
479.0,0.036078410121755757
480.0,0.03881086025495232
481.0,0.03344903094190912
482.0,0.028906174262025387
483.0,0.03489316269356599
484.0,0.030200480272496426
485.0,0.03776180972816285
486.0,0.02042800060028088
487.0,0.014384730832962246
488.0,0.03065686536888307
489.0,0.03270844179721361
490.0,0.02161267462360775
491.0,0.007061970389236269
492.0,0.03605585889528938
493.0,0.034812326059399434
494.0,0.02939539050219795
495.0,0.02081058302560976
496.0,0.04121442156861854
497.0,0.022600623219173936
498.0,0.03882809864850793
499.0,0.03248683966031257
500.0,0.02390478207712879
501.0,0.02848669475772059
502.0,0.02720960296754095
503.0,0.024412913988287377
504.0,0.02618064459917765
505.0,0.01677908283063823
506.0,0.02461842119969292
507.0,0.02289284107186974
508.0,0.023714322889201417
509.0,0.027371543254005183
510.0,0.012812780031296057
511.0,0.023629349025977107
512.0,0.0159738697281536
513.0,0.018991266608415294
514.0,0.011536139549229092
515.0,0.03586790038197485
516.0,0.01869284605813505
517.0,0.017040619589374438
518.0,0.014232242726174713
519.0,0.026865641911743503
520.0,0.02036010281416709
521.0,0.023760959466488537
522.0,0.028050480744963475
523.0,0.030640840739292307
524.0,0.01158548687556532
525.0,0.025074532388565333
526.0,0.014707637110145805
527.0,0.01594212815726318
528.0,0.03371340405736754
529.0,0.02814472863585204
530.0,0.01204331024210836
531.0,0.016566800064236064
532.0,0.012215800709211527
533.0,0.033337395951362384
534.0,0.023500920213144066
535.0,0.02337941386491185
536.0,0.015264044609191917
537.0,0.01786689225097196
538.0,0.009979719748385763
539.0,0.014312759726297915
540.0,0.0199995795242119
541.0,0.02147584111171949
542.0,0.012064243642906114
543.0,0.006919308593368508
544.0,0.02250706740245725
545.0,0.007737059708836537
546.0,0.02076724791050625
547.0,0.0173292336093972
548.0,0.028166666585495354
549.0,0.019528073191248628
550.0,0.03574209280157382
551.0,0.017468850609097055
552.0,0.019906870126451166
553.0,0.01497053650647697
554.0,0.015589873951761517
555.0,0.008043471621807869
556.0,0.03819323403485687
557.0,0.022125863276063827
558.0,0.013953357693824938
559.0,0.01897744288400745
560.0,0.025834607550041067
561.0,0.011617399664123233
562.0,0.022265219827801982
563.0,0.014989445646044404
564.0,0.025581944099102843
565.0,0.01947243871446648
566.0,0.018280820069310085
567.0,0.019681556961783267
568.0,0.00358544243952719
569.0,0.0206325739736792
570.0,0.02140513493275599
571.0,0.01702689415076825
572.0,0.03231250756049857
573.0,0.02478767305690703
574.0,0.015479481297744149
575.0,0.038608905231394305
576.0,0.0188806363098794
577.0,0.030319851032813865
578.0,0.012379473970317405
579.0,0.03200619793429709
580.0,0.019181026397913213
581.0,0.031034872875257385
582.0,0.023819687972487406
583.0,0.02240799724540484
584.0,0.022202537644163963
585.0,0.028748000613917947
586.0,0.026086616858071017
587.0,0.02075863201461447
588.0,0.014879974639152542
589.0,0.024242117721326242
590.0,0.03228628119837895
591.0,0.01854659873873068
592.0,0.022537607615193644
593.0,0.020415778729213598
594.0,0.02462140136731432
595.0,0.02302172395095156
596.0,0.016401891286091187
597.0,0.02343618092540968
598.0,0.024630678036744846
599.0,0.042249683857504286
600.0,0.01010049345295155
